Removed Pin From Net: NetName=12V Pin=C2-2
Removed Pin From Net: NetName=GND Pin=C3-1
Removed Pin From Net: NetName=12V Pin=C3-2
Removed Pin From Net: NetName=5V Pin=C4-1
Removed Pin From Net: NetName=GND Pin=C4-2
Removed Pin From Net: NetName=5V Pin=C5-1
Removed Pin From Net: NetName=GND Pin=C5-2
Removed Pin From Net: NetName=5V Pin=L1-2
Removed Pin From Net: NetName=PB7 Pin=P3-2
Removed Pin From Net: NetName=PB6 Pin=P3-3
Removed Pin From Net: NetName=12V Pin=U1-1
Removed Pin From Net: NetName=GND Pin=U1-3
Removed Pin From Net: NetName=5V Pin=U1-4
Removed Pin From Net: NetName=GND Pin=U1-5
Removed Pin From Net: NetName=PB7 Pin=U4-1
Removed Pin From Net: NetName=PB6 Pin=U4-4
Removed Member From Class: ClassName=RF_Power Member=C3
Removed Member From Class: ClassName=RF_Power Member=C4
Removed Member From Class: ClassName=RF_Power Member=C5
Change Component Footprint: Designator=C2 Old Footprint=CAPC1608X90X35ML10T15 New Footprint=1206
Change Component Footprint: Designator=D1 Old Footprint=LFUS-DO-214AC-2_L New Footprint=SOD-323
Change Component Footprint: Designator=C1 Old Footprint=PNSC-FP-V-D_V New Footprint=1206
Change Component Footprint: Designator=U1 Old Footprint=TO263-5 New Footprint=25-BLGA
Change Component Footprint: Designator=L1 Old Footprint=WE-PD-XXL New Footprint=1812
Change Component Comment : Designator=C2 Old Comment=0.1uF New Comment=22uF
Change Component Comment : Designator=C1 Old Comment=47uF New Comment=10uF
Change Component Comment : Designator=L1 Old Comment=7447709101 New Comment=70
Change Component Comment : Designator=U1 Old Comment=LM2576SX-5.0 New Comment=RPM5.0-1.0
Change Component Comment : Designator=D1 Old Comment=SMAJ36A New Comment=TVS Diode 3V3
Change Managed Component Library Link : Designator=C1 Old VaultGUID=B7D15EC3-160A-466F-A46C-7801FE6295A7 New VaultGUID= Old ItemGUID=D014A518-EDF9-4999-BE9D-C4FAD85E663E New ItemGUID= Old RevisionGUID=8CABDF6E-44D3-436E-A819-6420BD2B2CC5 New RevisionGUID=
Change Managed Component Library Link : Designator=C2 Old VaultGUID=B7D15EC3-160A-466F-A46C-7801FE6295A7 New VaultGUID= Old ItemGUID=556B4017-A700-4B48-8E24-2606AFF298B5 New ItemGUID= Old RevisionGUID=D5005CE1-1001-43F6-8ADB-583082F2DF23 New RevisionGUID=
Change Managed Component Library Link : Designator=D1 Old VaultGUID=B7D15EC3-160A-466F-A46C-7801FE6295A7 New VaultGUID= Old ItemGUID=E85E182E-0C55-444C-8F8D-F677A0E0FDAE New ItemGUID= Old RevisionGUID=9B3F5CBB-57A1-470E-829D-70B9A790AAD7 New RevisionGUID=
Change Managed Component Library Link : Designator=L1 Old VaultGUID=B7D15EC3-160A-466F-A46C-7801FE6295A7 New VaultGUID= Old ItemGUID=A69987C8-00A8-4E90-B58C-BF318024DBAA New ItemGUID= Old RevisionGUID=4539A330-A05C-46B7-97B9-99ABAD1EB706 New RevisionGUID=
Change component parameters: Designator = "U1" ("U1"); Footprint = "TO263-5"; UniqueID = "\EGMTCPFI\YUXTBLRV" ("\EGMTCPFI\YUXTBLRV")
Change component parameters (AddParameter): Name = "Current Rating"; Value = "6A"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "DC Resistance (DCR)"; Value = "30mR"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Depth"; Value = "3.2mm"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Height"; Value = "1.5mm"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Impedance"; Value = "70R"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Lead Free"; Value = "Lead Free"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Length"; Value = "4.5mm"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer"; Value = "Wurth Electronics"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer Part Number"; Value = "742792510"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Material"; Value = "Ferrite"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Max Current Rating"; Value = "6A"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Max DC Current"; Value = "3mA"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Max Operating Temperature"; Value = "125°C"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Min Operating Temperature"; Value = "-55°C"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Mount"; Value = "Surface Mount"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Number of Lines"; Value = "1"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Package Quantity"; Value = "1"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Packaging"; Value = "Tape and Reel"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "REACH SVHC"; Value = "Unknown"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Resistance"; Value = "30mR"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "RoHS"; Value = "Yes"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Stock 1"; Value = "5974"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier 1"; Value = "Digi-Key"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier Part Number 1"; Value = "732-1640-1-ND"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Termination"; Value = "SMD/SMT"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Test Frequency"; Value = "100MHz"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance"; Value = "25%"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Weight"; Value = "0.003951oz"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Width"; Value = "3.2mm"; VariantName = "[No Variations]"
Change component parameters: Designator = "D1" ("D1"); Footprint = "LFUS-DO-214AC-2_L"; UniqueID = "\EGMTCPFI\JOQBJPMT" ("\EGMTCPFI\JOQBJPMT")
Change component parameters (AddParameter): Name = "Breakdown Voltage"; Value = "4V"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Capacitance"; Value = "500pF"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Case/Package"; Value = "SOD-323-2"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Category"; Value = "Circuit Protection"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Clamping Voltage"; Value = "10.9V"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ComponentLink1Description"; Value = "https://datasheet.ciiva.com/22685/1671000-22685541.pdf?src-supplier=Element14"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ComponentLink1URL"; Value = "https://datasheet.ciiva.com/22685/1671000-22685541.pdf?src-supplier=Element14"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ComponentLink2Description"; Value = "https://datasheet.ciiva.com/6575/cdsod323-txxsc-6575941.pdf?src-supplier=Digi-Key"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ComponentLink2URL"; Value = "https://datasheet.ciiva.com/6575/cdsod323-txxsc-6575941.pdf?src-supplier=Digi-Key"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ComponentLink3Description"; Value = "https://datasheet.ciiva.com/11193/cdsod323-txxsc-11193742.pdf?src-supplier=Avnet"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ComponentLink3URL"; Value = "https://datasheet.ciiva.com/11193/cdsod323-txxsc-11193742.pdf?src-supplier=Avnet"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Composition"; Value = "Zener"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Contact Plating"; Value = "Tin"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Depth"; Value = "1.45mm"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Direction"; Value = "Unidirectional"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Element Configuration"; Value = "Single"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Leakage Current"; Value = "125uA"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Length"; Value = "1.9mm"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer"; Value = "Bourns"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer Part Number"; Value = "CDSOD323-T03S"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Max Operating Temperature"; Value = "150°C"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Max Power Dissipation"; Value = "500W"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Max Surge Current"; Value = "43A"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Min Breakdown Voltage"; Value = "4V"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Min Operating Temperature"; Value = "-55°C"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Mount"; Value = "Surface Mount"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Number of Channels"; Value = "1"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Number of Pins"; Value = "2"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Number of Unidirectional Channels"; Value = "1"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Operating Supply Voltage"; Value = "3.3V"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Package Quantity"; Value = "3000"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Packaging"; Value = "Tape and Reel"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Peak Pulse Current"; Value = "43A"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Peak Pulse Power"; Value = "500W"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Polarity"; Value = "Unidirectional"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Power Line Protection"; Value = "No"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Pricing 1"; Value = "1 = 0.72000, 10 = 0.60600, 25 = 0.53000, 100 = 0.45420, 250 = 0.39368, 500 = 0.33310, 1000 = 0.25740 (USD)"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Radiation Hardening"; Value = "No"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "REACH SVHC"; Value = "No SVHC"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Reverse Standoff Voltage"; Value = "3.3V"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "RoHS"; Value = "Yes"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Stock 1"; Value = "99362"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier 1"; Value = "Digi-Key"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier Part Number 1"; Value = "CDSOD323-T03SCT-ND"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Termination"; Value = "SMD/SMT"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Working Voltage"; Value = "3.3V"; VariantName = "[No Variations]"
Added Component: Designator=D2(SOD-323)
Add component (AddParameter): Name = "Breakdown Voltage"; Value = "6.75V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Capacitance"; Value = "350pF"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Case/Package"; Value = "SOD-323-2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Category"; Value = "Circuit Protection"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Clamping Voltage"; Value = "14.5V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "https://datasheet.ciiva.com/4507/sd05t1-d-241634-4507873.pdf?src-supplier=Mouser"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "https://datasheet.ciiva.com/4507/sd05t1-d-241634-4507873.pdf?src-supplier=Mouser"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2Description"; Value = "https://datasheet.ciiva.com/16200/sd05t1-d-16200994.pdf?src-supplier=Future+Electronics"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2URL"; Value = "https://datasheet.ciiva.com/16200/sd05t1-d-16200994.pdf?src-supplier=Future+Electronics"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3Description"; Value = "https://datasheet.ciiva.com/15143/getdatasheetpartid-117154-15143559.pdf?src-supplier=Verical"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3URL"; Value = "https://datasheet.ciiva.com/15143/getdatasheetpartid-117154-15143559.pdf?src-supplier=Verical"; VariantName = "[No Variations]"
